uwi,tvd_ss,interval velocity,average velocity,twt picked,vp
NO 15/6-8 S,1521.65,2339.4433129667345,,,2216.4290622716217
NO 15/6-8 S,1521.81,2339.4433129667345,,,2193.8916528468767
NO 15/6-8 S,1521.96,2339.4433129667345,,,2192.4429770613497
NO 15/6-8 S,1522.11,2339.4433129667345,,,2212.82626119481
NO 15/6-8 S,1522.26,2339.4433129667345,,,2247.167816546173
NO 15/6-8 S,1522.42,2339.4433129667345,,,2284.292491362706
NO 15/6-8 S,1522.57,2339.4433129667345,,,2315.7205362929176
NO 15/6-8 S,1522.72,2339.4433129667345,,,2338.709244270047
NO 15/6-8 S,1522.87,2339.4433129667345,,,2354.258790816228
NO 15/6-8 S,1523.03,2339.4433129667345,,,2362.1058700810777
NO 15/6-8 S,1523.18,2339.4433129667345,,,2358.474141513091
NO 15/6-8 S,1523.33,2339.4433129667345,,,2339.09691520083
NO 15/6-8 S,1523.48,2339.4433129667345,,,2304.44187219269
NO 15/6-8 S,1523.64,2339.4433129667345,,,2262.356116229288
NO 15/6-8 S,1523.79,2339.4433129667345,,,2224.2492793811803
NO 15/6-8 S,1523.94,2339.4433129667345,,,2198.1905314817955
NO 15/6-8 S,1524.09,2339.4433129667345,,,2186.262695816836
NO 15/6-8 S,1524.24,2339.4433129667345,,,2185.616805729643
NO 15/6-8 S,1524.4,2339.4433129667345,,,2190.4435432580262
NO 15/6-8 S,1524.55,2339.4433129667345,,,2195.0576634734625
NO 15/6-8 S,1524.7,2339.4433129667345,,,2196.7583400060107
NO 15/6-8 S,1524.85,2339.4433129667345,,,2196.465477731241
NO 15/6-8 S,1525.01,2339.4433129667345,,,2195.698074225833
NO 15/6-8 S,1525.16,2339.4433129667345,,,2193.654810279086
NO 15/6-8 S,1525.31,2339.4433129667345,,,2187.7550317289083
NO 15/6-8 S,1525.46,2339.4433129667345,,,2177.0417802030624
NO 15/6-8 S,1525.62,2339.4433129667345,,,2164.005796241247
NO 15/6-8 S,1525.77,2339.4433129667345,,,2151.5562429366764
NO 15/6-8 S,1525.92,2339.4433129667345,,,2140.4825074544697
NO 15/6-8 S,1526.07,2339.4433129667345,,,2131.5326265055523
NO 15/6-8 S,1526.23,2339.4433129667345,,,2128.8558447499745
NO 15/6-8 S,1526.38,2339.4433129667345,,,2137.513359458497
NO 15/6-8 S,1526.53,2339.4433129667345,,,2156.697366112114
NO 15/6-8 S,1526.68,2339.4433129667345,,,2179.044852006537
NO 15/6-8 S,1526.83,2339.4433129667345,,,2197.1288830901094
NO 15/6-8 S,1526.99,2339.4433129667345,,,2209.4161139502007
NO 15/6-8 S,1527.14,2339.4433129667345,,,2218.274418303384
NO 15/6-8 S,1527.29,2339.4433129667345,,,2221.778384895406
NO 15/6-8 S,1527.44,2339.4433129667345,,,2212.145316464516
NO 15/6-8 S,1527.6,2339.4433129667345,,,2185.605835166025
NO 15/6-8 S,1527.75,2339.4433129667345,,,2149.891447410185
NO 15/6-8 S,1527.9,2339.4433129667345,,,2117.8947514704705
NO 15/6-8 S,1528.05,2339.4433129667345,,,2097.6133454455367
NO 15/6-8 S,1528.21,2339.4433129667345,,,2089.239593557904
NO 15/6-8 S,1528.36,2339.4433129667345,,,2088.307737632361
NO 15/6-8 S,1528.51,2339.4433129667345,,,2091.08141427904
NO 15/6-8 S,1528.66,2339.4433129667345,,,2096.023743933016
NO 15/6-8 S,1528.82,2339.4433129667345,,,2100.8649525685623
NO 15/6-8 S,1528.97,2339.4433129667345,,,2103.0204009538106
NO 15/6-8 S,1529.12,2339.4433129667345,,,2103.1655125016905
NO 15/6-8 S,1529.27,2339.4433129667345,,,2104.789224142098
NO 15/6-8 S,1529.42,2339.4433129667345,,,2109.72800567024
NO 15/6-8 S,1529.58,2339.4433129667345,,,2116.108249212013
NO 15/6-8 S,1529.73,2339.4433129667345,,,2121.9523911298493
NO 15/6-8 S,1529.88,2339.4433129667345,,,2129.307953957208
NO 15/6-8 S,1530.03,2339.4433129667345,,,2142.3510756739133
NO 15/6-8 S,1530.19,2339.4433129667345,,,2160.4120092824
NO 15/6-8 S,1530.34,2339.4433129667345,,,2175.141726754243
NO 15/6-8 S,1530.49,2339.4433129667345,,,2178.236643114364
NO 15/6-8 S,1530.64,2339.4433129667345,,,2171.280400062688
NO 15/6-8 S,1530.8,2339.4433129667345,,,2163.3284596931026
NO 15/6-8 S,1530.95,2339.4433129667345,,,2158.701379642483
NO 15/6-8 S,1531.1,2339.4433129667345,,,2151.8964999911746
NO 15/6-8 S,1531.25,2339.4433129667345,,,2136.409164410283
NO 15/6-8 S,1531.41,2339.4433129667345,,,2115.626483645541
NO 15/6-8 S,1531.56,2339.4433129667345,,,2100.8606084500366
NO 15/6-8 S,1531.71,2339.4433129667345,,,2098.7211434449737
NO 15/6-8 S,1531.86,2339.4433129667345,,,2104.235602589425
NO 15/6-8 S,1532.01,2339.4433129667345,,,2108.6523234954925
NO 15/6-8 S,1532.17,2339.4433129667345,,,2110.6922350347213
NO 15/6-8 S,1532.32,2339.4433129667345,,,2116.165546908684
NO 15/6-8 S,1532.47,2339.4433129667345,,,2127.381875516054
NO 15/6-8 S,1532.62,2339.4433129667345,,,2137.0083145608937
NO 15/6-8 S,1532.78,2339.4433129667345,,,2136.9244133097864
NO 15/6-8 S,1532.93,2339.4433129667345,,,2130.738418304217
NO 15/6-8 S,1533.08,2339.4433129667345,,,2130.926113912263
NO 15/6-8 S,1533.23,2339.4433129667345,,,2144.0011929875404
NO 15/6-8 S,1533.39,2339.4433129667345,,,2163.2731856326864
NO 15/6-8 S,1533.54,2339.4433129667345,,,2176.834990479918
NO 15/6-8 S,1533.69,2339.4433129667345,,,2180.5491864791643
NO 15/6-8 S,1533.84,2339.4433129667345,,,2180.09376978124
NO 15/6-8 S,1533.99,2339.4433129667345,,,2179.127419614292
NO 15/6-8 S,1534.15,2339.4433129667345,,,2172.057140495326
NO 15/6-8 S,1534.3,2339.4433129667345,,,2152.0134882105244
NO 15/6-8 S,1534.45,2339.4433129667345,,,2120.678283085504
NO 15/6-8 S,1534.6,2339.4433129667345,,,2087.097995687486
NO 15/6-8 S,1534.76,2339.4433129667345,,,2059.3676227952
NO 15/6-8 S,1534.91,2339.4433129667345,,,2039.9722114021597
NO 15/6-8 S,1535.06,2339.4433129667345,,,2028.2409933589752
NO 15/6-8 S,1535.21,2339.4433129667345,,,2024.6115177014017
NO 15/6-8 S,1535.37,2339.4433129667345,,,2030.1241652712897
NO 15/6-8 S,1535.52,2339.4433129667345,,,2042.9474745335335
NO 15/6-8 S,1535.67,2339.4433129667345,,,2058.891873051213
NO 15/6-8 S,1535.82,2339.4433129667345,,,2075.0348392086275
NO 15/6-8 S,1535.98,2339.4433129667345,,,2091.2550137290077
NO 15/6-8 S,1536.13,2339.4433129667345,,,2108.226440673277
NO 15/6-8 S,1536.28,2339.4433129667345,,,2124.8414037338093
NO 15/6-8 S,1536.43,2339.4433129667345,,,2138.389136309679
NO 15/6-8 S,1536.58,2339.4433129667345,,,2146.947573061725
NO 15/6-8 S,1536.74,2339.4433129667345,,,2150.900336678002
NO 15/6-8 S,1536.89,2339.4433129667345,,,2152.20343123929
NO 15/6-8 S,1537.04,2339.4433129667345,,,2153.0502251237226
NO 15/6-8 S,1537.19,2339.4433129667345,,,2154.3437450523606
NO 15/6-8 S,1537.35,2339.4433129667345,,,2154.652898001079
NO 15/6-8 S,1537.5,2339.4433129667345,,,2151.7111680727853
NO 15/6-8 S,1537.65,2339.4433129667345,,,2145.2581911137886
NO 15/6-8 S,1537.8,2339.4433129667345,,,2137.702250618938
NO 15/6-8 S,1537.96,2339.4433129667345,,,2131.856141676109
NO 15/6-8 S,1538.11,2339.4433129667345,,,2128.2998947720494
NO 15/6-8 S,1538.26,2339.4433129667345,,,2125.0636194407066
NO 15/6-8 S,1538.41,2339.4433129667345,,,2120.3950279241
NO 15/6-8 S,1538.57,2339.4433129667345,,,2115.064211767334
NO 15/6-8 S,1538.72,2339.4433129667345,,,2111.18930330753
NO 15/6-8 S,1538.87,2339.4433129667345,,,2110.170565197556
NO 15/6-8 S,1539.02,2339.4433129667345,,,2111.765610645294
NO 15/6-8 S,1539.17,2339.4433129667345,,,2114.933596080989
NO 15/6-8 S,1539.33,2339.4433129667345,,,2119.64742085224
NO 15/6-8 S,1539.48,2339.4433129667345,,,2127.0062805303555
NO 15/6-8 S,1539.63,2339.4433129667345,,,2137.194119350512
NO 15/6-8 S,1539.78,2339.4433129667345,,,2148.71989730134
NO 15/6-8 S,1539.94,2339.4433129667345,,,2159.209083412911
NO 15/6-8 S,1540.09,2339.4433129667345,,,2165.6586785503164
NO 15/6-8 S,1540.24,2339.4433129667345,,,2165.472507095688
NO 15/6-8 S,1540.39,2339.4433129667345,,,2157.567554940816
NO 15/6-8 S,1540.55,2339.4433129667345,,,2142.167384236516
NO 15/6-8 S,1540.7,2339.4433129667345,,,2120.4761609920047
NO 15/6-8 S,1540.85,2339.4433129667345,,,2094.9043924949087
NO 15/6-8 S,1541.0,2339.4433129667345,,,2068.9767525210564
NO 15/6-8 S,1541.16,2339.4433129667345,,,2047.197025922431
NO 15/6-8 S,1541.31,2339.4433129667345,,,2034.111407641132
NO 15/6-8 S,1541.46,2339.4433129667345,,,2032.4146125809664
NO 15/6-8 S,1541.61,2339.4433129667345,,,2041.5202896172484
NO 15/6-8 S,1541.76,2339.4433129667345,,,2057.3881700180227
NO 15/6-8 S,1541.92,2339.4433129667345,,,2074.5461760083635
NO 15/6-8 S,1542.07,2339.4433129667345,,,2089.8197393347546
NO 15/6-8 S,1542.22,2339.4433129667345,,,2104.8270147089293
NO 15/6-8 S,1542.37,2339.4433129667345,,,2123.445471411165
NO 15/6-8 S,1542.53,2339.4433129667345,,,2145.5707830699826
NO 15/6-8 S,1542.68,2339.4433129667345,,,2164.8142400457964
NO 15/6-8 S,1542.83,2339.4433129667345,,,2174.2604090577065
NO 15/6-8 S,1542.98,2339.4433129667345,,,2174.144091256988
NO 15/6-8 S,1543.13,2339.4433129667345,,,2171.42270932002
NO 15/6-8 S,1543.29,2339.4433129667345,,,2171.4180685065303
NO 15/6-8 S,1543.44,2339.4433129667345,,,2171.476853609832
NO 15/6-8 S,1543.59,2339.4433129667345,,,2164.0964471329985
NO 15/6-8 S,1543.74,2339.4433129667345,,,2146.970257277193
NO 15/6-8 S,1543.89,2339.4433129667345,,,2127.558584643048
NO 15/6-8 S,1544.04,2339.4433129667345,,,2116.153793282045
NO 15/6-8 S,1544.2,2339.4433129667345,,,2116.5593688653285
NO 15/6-8 S,1544.35,2339.4433129667345,,,2124.5363032231894
NO 15/6-8 S,1544.5,2339.4433129667345,,,2135.573910965906
NO 15/6-8 S,1544.65,2339.4433129667345,,,2153.193196813726
NO 15/6-8 S,1544.8,2339.4433129667345,,,2185.781377400828
NO 15/6-8 S,1544.96,2339.4433129667345,,,2234.2060761902394
NO 15/6-8 S,1545.11,2339.4433129667345,,,2285.117944473433
NO 15/6-8 S,1545.26,2339.4433129667345,,,2319.592336213037
NO 15/6-8 S,1545.41,2339.4433129667345,,,2329.997339766817
NO 15/6-8 S,1545.56,2339.4433129667345,,,2324.4764780215723
NO 15/6-8 S,1545.71,2339.4433129667345,,,2312.854554229155
NO 15/6-8 S,1545.87,2339.4433129667345,,,2293.541738622024
NO 15/6-8 S,1546.02,2339.4433129667345,,,2259.262196717398
NO 15/6-8 S,1546.17,2339.4433129667345,,,2212.029725963772
NO 15/6-8 S,1546.32,2339.4433129667345,,,2165.49404595707
NO 15/6-8 S,1546.47,2339.4433129667345,,,2134.0278725884546
NO 15/6-8 S,1546.62,2339.4433129667345,,,2122.6971904208417
NO 15/6-8 S,1546.78,2339.4433129667345,,,2126.3800890456546
NO 15/6-8 S,1546.93,2339.4433129667345,,,2136.1905582900386
NO 15/6-8 S,1547.08,2339.4433129667345,,,2146.6330680091105
NO 15/6-8 S,1547.23,2339.4433129667345,,,2157.165959524829
NO 15/6-8 S,1547.38,2339.4433129667345,,,2168.5492064305167
NO 15/6-8 S,1547.54,2339.4433129667345,,,2179.5154153521407
NO 15/6-8 S,1547.69,2339.4433129667345,,,2185.836240132184
NO 15/6-8 S,1547.84,2339.4433129667345,,,2183.2168783866546
NO 15/6-8 S,1547.99,2339.4433129667345,,,2172.444170750691
NO 15/6-8 S,1548.14,2339.4433129667345,,,2160.268077361411
NO 15/6-8 S,1548.29,2339.4433129667345,,,2153.6891819514067
NO 15/6-8 S,1548.45,2339.4433129667345,,,2153.880942958901
NO 15/6-8 S,1548.6,2339.4433129667345,,,2156.514257898729
NO 15/6-8 S,1548.75,2339.4433129667345,,,2157.537010112393
NO 15/6-8 S,1548.9,2339.4433129667345,,,2157.6072645107583
NO 15/6-8 S,1549.05,2339.4433129667345,,,2160.744350908285
NO 15/6-8 S,1549.21,2339.4433129667345,,,2169.5633326713605
NO 15/6-8 S,1549.36,2339.4433129667345,,,2182.6181105745272
NO 15/6-8 S,1549.51,2339.4433129667345,,,2196.270807107905
NO 15/6-8 S,1549.66,2339.4433129667345,,,2207.0627456063303
NO 15/6-8 S,1549.81,2339.4433129667345,,,2213.7761079230377
NO 15/6-8 S,1549.96,2339.4433129667345,,,2218.476238722018
NO 15/6-8 S,1550.12,2339.4433129667345,,,2224.9669320859502
NO 15/6-8 S,1550.27,2339.4433129667345,,,2236.6472598869645
NO 15/6-8 S,1550.42,2339.4433129667345,,,2253.161300624055
NO 15/6-8 S,1550.57,2339.4433129667345,,,2268.9004318950238
NO 15/6-8 S,1550.72,2339.4433129667345,,,2276.026452086955
NO 15/6-8 S,1550.88,2339.4433129667345,,,2271.3943663756136
NO 15/6-8 S,1551.03,2339.4433129667345,,,2258.9775458521303
NO 15/6-8 S,1551.18,2339.4433129667345,,,2244.7813253047543
NO 15/6-8 S,1551.33,2339.4433129667345,,,2231.8208744080885
NO 15/6-8 S,1551.48,2339.4433129667345,,,2218.213072174162
NO 15/6-8 S,1551.63,2339.4433129667345,,,2202.7052515875303
NO 15/6-8 S,1551.79,2339.4433129667345,,,2189.4003715084887
NO 15/6-8 S,1551.94,2339.4433129667345,,,2184.639290823655
NO 15/6-8 S,1552.09,2339.4433129667345,,,2191.4640748721463
NO 15/6-8 S,1552.24,2339.4433129667345,,,2207.2353580565905
NO 15/6-8 S,1552.39,2339.4433129667345,,,2226.7533308153293
NO 15/6-8 S,1552.54,2339.4433129667345,,,2246.934239577152
NO 15/6-8 S,1552.7,2339.4433129667345,,,2267.3746509299363
NO 15/6-8 S,1552.85,2339.4433129667345,,,2284.951778371672
NO 15/6-8 S,1553.0,2339.4433129667345,,,2293.108636774
NO 15/6-8 S,1553.15,2339.4433129667345,,,2289.2644911644006
NO 15/6-8 S,1553.3,2339.4433129667345,,,2278.2789127646406
NO 15/6-8 S,1553.46,2339.4433129667345,,,2266.755809863213
NO 15/6-8 S,1553.61,2339.4433129667345,,,2255.126750997161
NO 15/6-8 S,1553.76,2339.4433129667345,,,2237.3959295249647
NO 15/6-8 S,1553.91,2339.4433129667345,,,2210.4015055096875
NO 15/6-8 S,1554.06,2339.4433129667345,,,2181.2482780089667
NO 15/6-8 S,1554.21,2339.4433129667345,,,2161.657668033778
NO 15/6-8 S,1554.37,2339.4433129667345,,,2157.573664010284
NO 15/6-8 S,1554.52,2339.4433129667345,,,2166.7948639568463
NO 15/6-8 S,1554.67,2339.4433129667345,,,2183.928635402859
NO 15/6-8 S,1554.82,2339.4433129667345,,,2205.663663789704
NO 15/6-8 S,1554.97,2339.4433129667345,,,2231.250686285275
NO 15/6-8 S,1555.13,2339.4433129667345,,,2258.43690677131
NO 15/6-8 S,1555.28,2339.4433129667345,,,2281.532758858156
NO 15/6-8 S,1555.43,2339.4433129667345,,,2295.5368076674545
NO 15/6-8 S,1555.58,2339.4433129667345,,,2299.7455793276417
NO 15/6-8 S,1555.73,2339.4433129667345,,,2296.316777200769
NO 15/6-8 S,1555.88,2339.4433129667345,,,2288.2195729857963
NO 15/6-8 S,1556.04,2339.4433129667345,,,2280.5153605578585
NO 15/6-8 S,1556.19,2339.4433129667345,,,2281.0666231607597
NO 15/6-8 S,1556.34,2339.4433129667345,,,2295.1565269643243
NO 15/6-8 S,1556.49,2339.4433129667345,,,2318.2938330950133
NO 15/6-8 S,1556.64,2339.4433129667345,,,2337.208232371254
NO 15/6-8 S,1556.8,2339.4433129667345,,,2341.524572180107
NO 15/6-8 S,1556.95,2339.4433129667345,,,2333.398915520701
NO 15/6-8 S,1557.1,2339.4433129667345,,,2323.1565661184995
NO 15/6-8 S,1557.25,2339.4433129667345,,,2316.202704212252
NO 15/6-8 S,1557.4,2339.4433129667345,,,2306.2360683820184
NO 15/6-8 S,1557.55,2339.4433129667345,,,2284.5202020391293
NO 15/6-8 S,1557.71,2339.4433129667345,,,2253.616100046359
NO 15/6-8 S,1557.86,2339.4433129667345,,,2226.4459115352984
NO 15/6-8 S,1558.01,2339.4433129667345,,,2213.1813538018723
NO 15/6-8 S,1558.16,2339.4433129667345,,,2214.0639550678675
NO 15/6-8 S,1558.31,2339.4433129667345,,,2224.270380205745
NO 15/6-8 S,1558.46,2339.4433129667345,,,2242.162362568247
NO 15/6-8 S,1558.62,2339.4433129667345,,,2270.438415102885
NO 15/6-8 S,1558.77,2339.4433129667345,,,2308.908995048875
NO 15/6-8 S,1558.92,2339.4433129667345,,,2349.361094025316
NO 15/6-8 S,1559.07,2339.4433129667345,,,2380.8091783005807
NO 15/6-8 S,1559.22,2339.4433129667345,,,2398.9214298138395
NO 15/6-8 S,1559.38,2339.4433129667345,,,2405.851713340558
NO 15/6-8 S,1559.53,2339.4433129667345,,,2403.1032199060205
NO 15/6-8 S,1559.68,2339.4433129667345,,,2390.312646306661
NO 15/6-8 S,1559.83,2339.4433129667345,,,2370.5786918574354
NO 15/6-8 S,1559.98,2339.4433129667345,,,2352.990219805416
NO 15/6-8 S,1560.13,2339.4433129667345,,,2347.8120209824147
NO 15/6-8 S,1560.29,2339.4433129667345,,,2359.058265178892
NO 15/6-8 S,1560.44,2339.4433129667345,,,2381.296509697455
NO 15/6-8 S,1560.59,2339.4433129667345,,,2404.6274878585245
NO 15/6-8 S,1560.74,2339.4433129667345,,,2422.208023802485
NO 15/6-8 S,1560.89,2339.4433129667345,,,2431.6555601384
NO 15/6-8 S,1561.05,2339.4433129667345,,,2431.7156998841583
NO 15/6-8 S,1561.2,2339.4433129667345,,,2422.1695264372493
NO 15/6-8 S,1561.35,2339.4433129667345,,,2405.741576944661
NO 15/6-8 S,1561.5,2339.4433129667345,,,2386.50216922712
NO 15/6-8 S,1561.65,2339.4433129667345,,,2367.9837410880145
NO 15/6-8 S,1561.8,2339.4433129667345,,,2352.970238940731
NO 15/6-8 S,1561.96,2339.4433129667345,,,2343.355380453126
NO 15/6-8 S,1562.11,2339.4433129667345,,,2340.48712540112
NO 15/6-8 S,1562.26,2339.4433129667345,,,2345.858689720937
NO 15/6-8 S,1562.41,2339.4433129667345,,,2359.830847820331
NO 15/6-8 S,1562.56,2339.4433129667345,,,2380.632523439233
NO 15/6-8 S,1562.71,2339.4433129667345,,,2405.6941074701226
NO 15/6-8 S,1562.87,2339.4433129667345,,,2431.746740916852
NO 15/6-8 S,1563.02,2339.4433129667345,,,2454.6636192758747
NO 15/6-8 S,1563.17,2339.4433129667345,,,2470.8772100488827
NO 15/6-8 S,1563.32,2339.4433129667345,,,2477.85135818447
NO 15/6-8 S,1563.47,2339.4433129667345,,,2474.568290128518
NO 15/6-8 S,1563.63,2339.4433129667345,,,2463.2950450432245
NO 15/6-8 S,1563.78,2339.4433129667345,,,2448.8123501126797
NO 15/6-8 S,1563.93,2339.4433129667345,,,2435.356778169999
NO 15/6-8 S,1564.08,2339.4433129667345,,,2426.092915856444
NO 15/6-8 S,1564.23,2339.4433129667345,,,2424.0226369358065
NO 15/6-8 S,1564.38,2339.4433129667345,,,2430.364243664747
NO 15/6-8 S,1564.54,2339.4433129667345,,,2442.887095016126
NO 15/6-8 S,1564.69,2339.4433129667345,,,2456.386645573548
NO 15/6-8 S,1564.84,2339.4433129667345,,,2464.976389440391
NO 15/6-8 S,1564.99,2339.4433129667345,,,2465.3691663849177
NO 15/6-8 S,1565.14,2339.4433129667345,,,2457.075741294431
NO 15/6-8 S,1565.3,2339.4433129667345,,,2438.6789848758704
NO 15/6-8 S,1565.45,2339.4433129667345,,,2406.8643011802164
NO 15/6-8 S,1565.6,2339.4433129667345,,,2362.675311205732
NO 15/6-8 S,1565.75,2339.4433129667345,,,2315.479527605712
NO 15/6-8 S,1565.9,2339.4433129667345,,,2277.1589304525182
NO 15/6-8 S,1566.05,2339.4433129667345,,,2254.2761355139464
NO 15/6-8 S,1566.21,2339.4433129667345,,,2247.4478415873705
NO 15/6-8 S,1566.36,2339.4433129667345,,,2257.261115789053
NO 15/6-8 S,1566.51,2339.4433129667345,,,2288.0443676424884
NO 15/6-8 S,1566.66,2339.4433129667345,,,2344.9202242445363
NO 15/6-8 S,1566.81,2339.4433129667345,,,2429.54673170965
NO 15/6-8 S,1566.97,2339.4433129667345,,,2539.0478570536047
NO 15/6-8 S,1567.12,2339.4433129667345,,,2665.668498584957
NO 15/6-8 S,1567.27,2339.4433129667345,,,2794.366527742889
NO 15/6-8 S,1567.42,2339.4433129667345,,,2901.572160900173
NO 15/6-8 S,1567.57,2339.4433129667345,,,2963.746611333025
NO 15/6-8 S,1567.72,2339.4433129667345,,,2971.672589537724
NO 15/6-8 S,1567.88,2339.4433129667345,,,2932.384862044184
NO 15/6-8 S,1568.03,2339.4433129667345,,,2854.600796066495
NO 15/6-8 S,1568.18,2339.4433129667345,,,2741.9491228101742
NO 15/6-8 S,1568.33,2339.4433129667345,,,2606.899559957407
NO 15/6-8 S,1568.48,2339.4433129667345,,,2479.907703172622
NO 15/6-8 S,1568.63,2339.4433129667345,,,2395.9118574841195
NO 15/6-8 S,1568.79,2339.4433129667345,,,2374.9878250706147
NO 15/6-8 S,1568.94,2339.4433129667345,,,2416.5964997407395
NO 15/6-8 S,1569.09,2339.4433129667345,,,2503.803349576292
NO 15/6-8 S,1569.24,2339.4433129667345,,,2611.3463340912635
NO 15/6-8 S,1569.39,2339.4433129667345,,,2715.604569485799
NO 15/6-8 S,1569.55,2339.4433129667345,,,2798.098981833471
NO 15/6-8 S,1569.7,2339.4433129667345,,,2842.223051100336
NO 15/6-8 S,1569.85,2339.4433129667345,,,2834.3917356278766
NO 15/6-8 S,1570.0,2339.4433129667345,,,2772.552458366232
NO 15/6-8 S,1570.15,2339.4433129667345,,,2672.001318467843
NO 15/6-8 S,1570.3,2339.4433129667345,,,2560.982987275746
NO 15/6-8 S,1570.46,2339.4433129667345,,,2467.4427885989253
NO 15/6-8 S,1570.61,2339.4433129667345,,,2407.014457091098
NO 15/6-8 S,1570.76,2339.4433129667345,,,2381.223955362989
NO 15/6-8 S,1570.91,2339.4433129667345,,,2380.954240840396
NO 15/6-8 S,1571.06,2339.4433129667345,,,2390.305148174608
NO 15/6-8 S,1571.22,2339.4433129667345,,,2394.372282469943
NO 15/6-8 S,1571.37,2339.4433129667345,,,2388.031636718337
NO 15/6-8 S,1571.52,2339.4433129667345,,,2376.067203412557
NO 15/6-8 S,1571.67,2339.4433129667345,,,2364.383449005571
NO 15/6-8 S,1571.82,2339.4433129667345,,,2353.995149905006
NO 15/6-8 S,1571.97,2339.4433129667345,,,2342.712381327168
NO 15/6-8 S,1572.13,2339.4433129667345,,,2329.9136296125293
NO 15/6-8 S,1572.28,2339.4433129667345,,,2319.4158237730994
NO 15/6-8 S,1572.43,2339.4433129667345,,,2316.188623471168
NO 15/6-8 S,1572.58,2339.4433129667345,,,2320.1114384234206
NO 15/6-8 S,1572.73,2339.4433129667345,,,2325.4057443930487
NO 15/6-8 S,1572.89,2339.4433129667345,,,2327.7570518132143
NO 15/6-8 S,1573.04,2339.4433129667345,,,2330.7135745713645
NO 15/6-8 S,1573.19,2339.4433129667345,,,2343.2364800713426
NO 15/6-8 S,1573.34,2339.4433129667345,,,2370.864502137901
NO 15/6-8 S,1573.49,2339.4433129667345,,,2408.5741446519464
NO 15/6-8 S,1573.64,2339.4433129667345,,,2443.008491217833
NO 15/6-8 S,1573.8,2339.4433129667345,,,2463.5538704387272
NO 15/6-8 S,1573.95,2339.4433129667345,,,2470.7350031330025
NO 15/6-8 S,1574.1,2339.4433129667345,,,2471.9152152545066
NO 15/6-8 S,1574.25,2339.4433129667345,,,2469.275824914734
NO 15/6-8 S,1574.4,2339.4433129667345,,,2455.195501385881
NO 15/6-8 S,1574.55,2339.4433129667345,,,2421.197873349427
NO 15/6-8 S,1574.71,2339.4433129667345,,,2369.526397907852
NO 15/6-8 S,1574.86,2339.4433129667345,,,2312.426409002076
NO 15/6-8 S,1575.01,2339.4433129667345,,,2261.7937181796124
NO 15/6-8 S,1575.16,2339.4433129667345,,,2222.418279827836
NO 15/6-8 S,1575.31,2339.4433129667345,,,2193.6611254172494
NO 15/6-8 S,1575.47,2339.4433129667345,,,2174.7521831358245
NO 15/6-8 S,1575.62,2339.4433129667345,,,2166.901153618931
NO 15/6-8 S,1575.77,2339.4433129667345,,,2172.0153494785523
NO 15/6-8 S,1575.92,2339.4433129667345,,,2191.126942306794
NO 15/6-8 S,1576.07,2339.4433129667345,,,2223.355296990811
NO 15/6-8 S,1576.22,2339.4433129667345,,,2264.850823014689
NO 15/6-8 S,1576.38,2339.4433129667345,,,2308.3966413131807
NO 15/6-8 S,1576.53,2339.4433129667345,,,2343.757208898896
NO 15/6-8 S,1576.68,2339.4433129667345,,,2360.432095371369
NO 15/6-8 S,1576.83,2339.4433129667345,,,2354.718940191065
NO 15/6-8 S,1576.98,2339.4433129667345,,,2333.8223538527977
NO 15/6-8 S,1577.14,2339.4433129667345,,,2309.51781996066
NO 15/6-8 S,1577.29,2339.4433129667345,,,2288.6645777346275
