unique_wellbore_identifier;md;tvd;tvd_ss;time;calc_tvd;calc_tvd_ss;source_file
NO 6603/5-1 S;3549.31;3546.08;3507.47;3861.5;3546.08;3546.08;G:\Sub_Appl_Data\WellDB\NO\wells\6603\NO 6603-5-1 S\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_2.ASC
NO 7229/11-1;4620.0;4617.67;7593.69;2715.4;4617.67;4593.67;G:\Sub_Appl_Data\WellDB\NO\wells\7229\NO 7229-11-1\07.Borehole_Seismic\TZV_DEPTH_MD_CHECKSHOT_1993-12-15_1.ASC
NO 35/2-3;364.37;364.37;330.37;452.186;364.37;364.37;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;379.61;379.61;345.61;471.41;379.61;379.61;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;394.85;394.85;360.85;490.184;394.85;394.85;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;410.09;410.09;376.08;507.914;410.09;410.09;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;425.81;425.8;391.8;527.102;425.8;425.8;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;441.05;441.04;407.04;544.87;441.04;441.04;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;456.29;456.28;422.28;561.944;456.28;456.28;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;471.53;471.52;437.52;578.564;471.52;471.52;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;517.42;517.4;483.41;629.54;517.4;517.4;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;532.66;532.64;498.64;645.67;532.64;532.64;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;547.82;547.8;513.8;661.714;547.8;547.8;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;563.06;563.04;529.04;677.686;563.04;563.04;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;578.3;578.28;544.28;693.76;578.28;578.28;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;593.54;593.52;559.52;709.61;593.52;593.52;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;608.76;608.74;574.74;725.116;608.74;608.74;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;624.0;623.98;589.98;740.112;623.98;623.98;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;639.24;639.22;605.22;754.294;639.22;639.22;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;654.48;654.46;620.46;768.266;654.46;654.46;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;669.93;669.91;635.91;782.082;669.91;669.91;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;685.17;685.15;651.15;796.086;685.15;685.15;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;700.41;700.39;666.39;810.364;700.39;700.39;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;715.65;715.63;681.63;823.962;715.63;715.63;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;730.88;730.86;696.86;837.796;730.86;730.86;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;746.12;746.1;712.1;851.404;746.1;746.1;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;761.36;761.34;727.34;865.166;761.34;761.34;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;776.6;776.58;742.58;879.418;776.58;776.58;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;791.81;791.79;757.79;893.46;791.79;791.79;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;807.05;807.03;773.03;907.578;807.03;807.03;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;822.29;822.27;788.27;921.752;822.27;822.27;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;837.53;837.51;803.51;935.716;837.51;837.51;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;852.75;852.73;818.73;950.25;852.73;852.73;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;867.99;867.97;833.97;965.026;867.97;867.97;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;883.23;883.21;849.21;980.524;883.21;883.21;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;898.47;898.45;864.45;995.964;898.45;898.45;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;913.73;913.71;879.71;1011.55;913.71;913.71;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;928.97;928.95;894.95;1027.014;928.95;928.95;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;944.21;944.19;910.19;1042.236;944.19;944.19;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;959.45;959.43;925.43;1057.352;959.43;959.43;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;974.66;974.64;940.64;1072.216;974.64;974.64;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;989.9;989.88;955.88;1087.676;989.88;989.88;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1035.65;1035.63;1001.63;1133.458;1035.63;1035.63;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1050.89;1050.87;1016.87;1148.838;1050.87;1050.87;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1066.13;1066.11;1032.11;1164.374;1066.11;1066.11;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1081.37;1081.35;1047.35;1179.352;1081.35;1081.35;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1096.59;1096.57;1062.57;1193.762;1096.57;1096.57;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1111.83;1111.81;1077.81;1207.944;1111.81;1111.81;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1127.07;1127.05;1093.05;1222.16;1127.05;1127.05;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1142.31;1142.29;1108.29;1235.784;1142.29;1142.29;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1157.6;1157.58;1123.58;1249.536;1157.58;1157.58;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1172.84;1172.82;1138.82;1263.49;1172.82;1172.82;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1188.08;1188.06;1154.06;1276.73;1188.06;1188.06;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1203.32;1203.3;1169.3;1290.086;1203.3;1203.3;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1218.53;1218.51;1184.52;1303.538;1218.51;1218.51;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1233.77;1233.75;1199.76;1316.688;1233.75;1233.75;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1249.01;1248.99;1215.0;1329.616;1248.99;1248.99;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1264.25;1264.23;1230.24;1342.7;1264.23;1264.23;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1279.47;1279.45;1245.45;1355.66;1279.45;1279.45;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1294.71;1294.69;1260.69;1368.374;1294.69;1294.69;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1309.95;1309.93;1275.93;1381.508;1309.93;1309.93;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1325.19;1325.17;1291.17;1395.046;1325.17;1325.17;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1340.44;1340.42;1306.42;1408.154;1340.42;1340.42;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1355.68;1355.66;1321.66;1421.756;1355.66;1355.66;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1370.92;1370.9;1336.9;1435.642;1370.9;1370.9;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1386.16;1386.14;1352.14;1449.72;1386.14;1386.14;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1401.38;1401.36;1367.37;1463.976;1401.36;1401.36;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1416.62;1416.6;1382.61;1477.79;1416.6;1416.6;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1431.86;1431.84;1397.85;1491.964;1431.84;1431.84;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1447.1;1447.08;1413.08;1507.06;1447.08;1447.08;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1462.36;1462.34;1428.34;1521.9;1462.34;1462.34;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1477.6;1477.58;1443.58;1536.486;1477.58;1477.58;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1492.84;1492.82;1458.82;1551.58;1492.82;1492.82;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1508.08;1508.06;1474.06;1567.186;1508.06;1508.06;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1523.32;1523.3;1489.3;1582.024;1523.3;1523.3;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1538.56;1538.54;1504.54;1596.354;1538.54;1538.54;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1553.8;1553.78;1519.78;1610.426;1553.78;1553.78;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1569.04;1569.02;1535.02;1625.01;1569.02;1569.02;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1584.22;1584.2;1550.2;1639.084;1584.2;1584.2;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 35/2-3;1599.46;1599.44;1565.43;1653.224;1599.44;1599.44;G:\Sub_Appl_Data\WellDB\NO\wells\0035\NO 35-2-3\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;901.6;901.53;879.5;905.0;901.53;901.53;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;916.7;916.62;894.6;921.6;916.62;916.62;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;931.7;931.62;909.7;934.0;931.62;931.62;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;946.9;946.82;924.8;949.2;946.82;946.82;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;962.0;961.92;939.9;964.8;961.92;961.92;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;977.1;977.01;955.0;977.2;977.01;977.01;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;992.4;992.31;970.3;991.8;992.31;992.31;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1007.5;1007.41;985.4;1005.6;1007.41;1007.41;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1037.7;1037.6;1015.6;1032.2;1037.6;1037.6;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1052.8;1052.7;1030.7;1047.0;1052.7;1052.7;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1173.8;1173.69;1151.7;1162.6;1173.69;1173.69;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1188.9;1188.79;1166.8;1175.2;1188.79;1188.79;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1204.0;1203.88;1181.9;1192.6;1203.88;1203.88;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1219.1;1218.98;1197.0;1206.8;1218.98;1218.98;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1234.3;1234.18;1212.2;1220.8;1234.18;1234.18;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1309.9;1309.76;1287.7;1293.2;1309.76;1309.76;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1325.0;1324.86;1302.8;1308.8;1324.86;1324.86;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1340.1;1339.96;1318.0;1324.0;1339.96;1339.96;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1355.2;1355.05;1333.1;1338.6;1355.05;1355.05;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1370.3;1370.15;1348.2;1351.8;1370.15;1370.15;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1385.5;1385.34;1363.3;1365.2;1385.34;1385.34;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1400.6;1400.44;1378.4;1378.6;1400.44;1400.44;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1415.7;1415.53;1393.6;1392.6;1415.53;1415.53;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1430.8;1430.63;1408.7;1406.6;1430.63;1430.63;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1446.0;1445.83;1423.8;1419.8;1445.83;1445.83;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1461.1;1460.92;1438.9;1432.0;1460.92;1460.92;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1476.2;1476.02;1454.0;1443.0;1476.02;1476.02;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1491.3;1491.12;1469.1;1454.6;1491.12;1491.12;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1567.0;1566.79;1544.8;1523.0;1566.79;1566.79;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1582.1;1581.89;1559.9;1534.8;1581.89;1581.89;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1597.1;1596.89;1574.9;1547.4;1596.89;1596.89;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1612.3;1612.09;1590.1;1562.0;1612.09;1612.09;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1627.4;1627.19;1605.2;1576.0;1627.19;1627.19;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1642.5;1642.29;1620.3;1590.4;1642.29;1642.29;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1657.6;1657.39;1635.4;1604.2;1657.39;1657.39;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1672.8;1672.59;1650.6;1618.8;1672.59;1672.59;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1687.9;1687.68;1665.7;1633.2;1687.68;1687.68;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1703.0;1702.76;1680.8;1647.6;1702.76;1702.76;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1718.2;1717.95;1695.9;1662.4;1717.95;1717.95;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1733.3;1733.03;1711.0;1677.2;1733.03;1733.03;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1748.4;1748.11;1726.1;1691.4;1748.11;1748.11;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1763.5;1763.19;1741.2;1706.2;1763.19;1763.19;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1778.7;1778.38;1756.4;1721.4;1778.38;1778.38;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1793.8;1793.46;1771.5;1736.2;1793.46;1793.46;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1808.9;1808.54;1786.6;1750.8;1808.54;1808.54;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1824.1;1823.72;1801.7;1765.4;1823.72;1823.72;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1839.0;1838.6;1816.6;1779.0;1838.6;1838.6;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
NO 30/9-25;1854.1;1853.68;1831.7;1793.8;1853.68;1853.68;G:\Sub_Appl_Data\WellDB\NO\wells\0030\NO 30-9-25\07.Borehole_Seismic\TZV_TIME_CHECKSHOT_1.ASC
